SAL_NAME21,street_percentage,rural_percentage,reserve_percentage,residential_percentage,weighted_street_pc,weighted_reserve_pc,weighted_rural_pc,weighted_resi_pc,total_coverage_pc,other_percentage,weighted_other_pc,distance
Berwick,27.355685317621315,36.769325465618394,27.80379170203903,24.206793843922586,0.044351923252812,0.025354950988666015,0.03128891179919066,0.13861552647832748,0.2522187708288197,14.173453892823451,0.012607458309823566,42.14532363795936
Beveridge,23.85405257162564,9.854116757115076,11.136135945669935,3.0493093643724998,0.007924885727868071,6.857149347316312e-5,0.033728701128471074,0.008218474272647209,0.10320916765411967,15.032222120620572,0.05326853503166014,37.524995720454505
Black Rock,30.689390314946944,0,25.212444721068948,24.75789041693392,0.04750258388679884,0.019215772326741865,0,0.1842965936166303,0.2549306220284086,15.914680280305785,0.003915672198237581,18.16583824724653
Blackburn,40.281860351037686,0,75.63357603756964,37.57077406432824,0.07384299581283746,0.08313206118292382,0,0.22005613049642728,0.3971453188787662,16.6151354383686,0.02011413138657764,16.67523792435669
Blackburn North,25.991116786067337,0,48.77656357957952,26.837561656246596,0.05861591690818003,0.03548475140399873,0,0.1672850933014616,0.28433714996486087,29.273597148996842,0.022951388351220504,16.866415376463642
Blackburn South,29.138008725187408,0,47.59621799886561,28.22344892192241,0.058199250970815866,0.03712501930734494,0,0.1915080456779673,0.2953211408005421,19.415809038380363,0.008488824844413998,16.388858904136665
Bonbeach,20.267019866903098,0,19.6620781651876,32.66867166023747,0.021110423373959214,0.00928594274791617,0,0.1538196358315123,0.25732220907724707,19.352383263189697,0.07310620712385936,31.17960816635296
Bonnie Brook,4.5507725074932965,1.201025295251359,34.043224707325976,2.1313827741324225,0.001930927365578567,1.6943642130663674e-4,0.006021506930053236,0.007734272921802147,0.01799354571087392,2.302445307307235,0.0021374020721333315,28.35171051207165
Boronia,32.66201235027036,0,47.308512507927745,41.62518643354123,0.05811524627440649,0.018707306145775697,0,0.26748942848502744,0.3920930220443488,34.15047554141615,0.047781041139139155,28.81926815522558
Box Hill,30.784414929653554,0,24.40522088583893,25.392869349395053,0.058756359314186365,0.030197193679285982,0,0.123103420721523,0.24059201682795708,14.224260595107449,0.02853504311296175,14.373906241128708
Box Hill North,25.53989393297983,0,38.737208536648524,26.594440421302345,0.05721504031389997,0.02766581893460156,0,0.17482785838801612,0.26831022047154013,18.233742633304978,0.008601502835022489,14.687417445437177
Box Hill South,30.129516819477697,0,53.95923891474857,29.346789586008228,0.04711098491794856,0.018645089088334933,0,0.16824225405444737,0.28942428983536883,23.506069470924764,0.05542596177463798,14.327818070265637
Braeside,10.787785621061815,21.77915055008527,53.39710861076477,16.278382700860536,0.007935971507155274,0.1760139395532882,0.008481599961037286,0.0010938736981401852,0.27110960098863734,14.077039290910582,0.07758421626901643,25.003899013261403
Braybrook,15.372477901528365,0,15.573539166826054,20.27085426211158,0.028084381995471974,0.010205829715117777,0,0.0814292771892141,0.14619347126486662,7.562524659220002,0.026473982365062775,10.011113006712717
Briar Hill,31.41457517289271,0,60.355064516934476,41.205653933008726,0.06081870428108286,0.008855726612075931,0,0.3095343906536121,0.3931540428264071,34.40458496841368,0.013945221279636202,18.35564600758066
Brighton,34.08139273101322,0,16.331035570089163,27.526695581835025,0.07714734681454649,0.010968582097282312,0,0.17711158684404943,0.27646391112633867,17.819607425516974,0.01123639537046043,10.854361505192408
Brighton East,32.82803268737491,0,31.055159422488455,28.778929159169603,0.07210192679102122,0.04056381613308547,0,0.17831667941504178,0.296082997108346,16.924233273937595,0.005100574769197568,12.388657864549224
Broadmeadows,8.85166456172828,0,14.492652379136517,12.623732152222155,0.014322066749972448,0.007908749591082136,0,0.03850407793958672,0.09874013168842505,7.9406700961472785,0.03800523740778374,14.80044835920269
Brookfield,6.852515299593972,4.812329275056671,20.65154803288242,6.788219753905038,0.007154335602510259,0.010945258885091564,0.006877773881973836,0.03787694651275372,0.07138438866559835,6.02000887861095,0.008530073783268963,39.31611654312945
Brooklyn,7.987205752994976,0,17.309199974521384,9.798386729951064,0.011017996080657578,0.003967284434587029,0,0.007878734283758257,0.055410964604501574,4.28968505575544,0.032546949805498715,10.710267038361811
Brunswick,21.097316581725934,0,23.990828925058015,20.56804721875136,0.04782846669430581,0.011448689313413571,0,0.09456707398457066,0.17128807256690884,6.562813543684045,0.01744384257461881,5.311767503702304
Brunswick East,22.944668000949918,0,35.65918848507974,17.939686037754946,0.05105725352251576,0.04873430281949082,0,0.07850519030188846,0.19764038951319646,9.519347454259865,0.019343642869301403,5.173059442174297
Brunswick West,19.154454328682377,0,38.857180751677355,20.575669467937423,0.048229728754011963,0.02183848269136974,0,0.12265506267518014,0.2121069312279186,20.21504534445155,0.019383657107356733,5.9290704986591
Bulla,14.628314480786209,7.044043042114007,48.94650560708908,4.122299053892862,0.004903463889100652,0.003527347201465851,0.05606312924807841,0.002717419825909153,0.07527029328368208,8.269057549276637,0.008058933119128016,24.99211858011588
Bulleen,15.049789388961537,23.26122324994478,51.265104082771884,20.135357098278988,0.025122998385383323,0.08866684638002673,3.5034235753896785e-4,0.08728238353651001,0.27200547429738925,31.352675906883764,0.07058290363793025,12.030143635049123
Bundoora,14.658556176538745,0,44.446796103992384,12.424187511242698,0.020600266417517388,0.09891100462808498,0,0.03809920365034488,0.24113828972432697,25.29042538184798,0.08352781502837969,15.388905590301562
Burnley,27.160293989540346,0,27.76034005129872,29.026054853086997,0.07017942589836945,0.12851256425029334,0,0.02007841751302957,0.267075236400004,23.057131916851915,0.04830482873831164,5.069434664397341
Burnside,12.848626423856318,0,9.185987042898667,6.6341959183250365,0.02075615904276216,0.0029712065678080836,0,0.046657655262917985,0.07443820700616466,3.941985496876104,0.0040531861326764266,19.862112971820345
Burnside Heights,9.770002678452345,0,4.357872622676315,3.871542221842396,0.024957926853217495,0.007034121262168173,0,0.022490756306378798,0.05456814283570914,3.8640238115506693,8.533841394467319e-5,20.4176074604404
Burwood,22.8402508483456,0,57.17038106761291,27.385389655951354,0.03800545933100606,0.08707577787367353,0,0.14445990386556248,0.298666083628468,18.938532800730925,0.02912494255822593,13.623515356106477
Burwood East,20.7043669129593,0,40.03115031221968,23.00657222809152,0.04108335509520255,0.030469078307793593,0,0.13609640283214716,0.2375509996272543,22.33110068773511,0.029902163392110968,17.058644678156245
Cairnlea,9.230119939874427,0,11.231188357011735,3.548344558075678,0.02006383162964958,0.028260736392739794,0,0.01722073156918853,0.06625294646441168,1.5490754124880843,7.076468728337891e-4,16.599332107411787
Calder Park,6.775511133748048,1.8193199137925935,0,1.7879161471149747e-4,0.0038191314093740346,0,8.840480374725537e-4,1.2863412403494644e-12,0.006909326661145567,0.24648582709916392,0.0022061472130126374,23.477508926585237
Camberwell,43.09167897144937,0,31.192613815716207,31.801022539464803,0.0824757341584083,0.018426594328724216,0,0.21441424057195635,0.3332765589065657,23.85330194070654,0.01795998984747688,10.097115617573383
Campbellfield,8.981442739010316,0,5.820526478478068,14.301079464390032,0.011452911282589467,0.0029644527671750034,0,0.011883129619101812,0.06442200339146363,5.162305827005427,0.03812150972259735,16.688441034847905
Canterbury,56.264940799262696,0,52.701272817554745,34.284164112435214,0.1073753858546496,0.02356628225469752,0,0.2415469483811159,0.3868214954873619,23.927770429116006,0.014332878996898874,9.954056952687445
Carlton,19.35707009181245,0,48.91579977574832,20.498435620887456,0.07035873828257165,0.059949596180010264,0,0.03990534979944195,0.1978623217899622,8.659413778303461,0.02764863752793833,1.5824103720286984
Carlton North,24.366978453291203,0,22.02293864224989,17.301867948566294,0.058687705248643265,0.04742704396891177,0,0.04904494397136812,0.17846204493193327,8.95102849631638,0.023302351743010114,3.0978128632582984
Carnegie,30.23558120321381,0,15.921817830724866,22.646014026406625,0.063830446210738,0.008556475810855972,0,0.1532180733588243,0.23078554652087543,8.844981720614792,0.0051805511404571574,11.97998387836648
Caroline Springs,15.068295893208116,0.49405114630182584,0,9.339220941433844,0.04275583524506011,0,6.040099156505739e-5,0.0536194707609706,0.10155789551666991,3.9433961187482596,0.0051221885190741515,21.778889255476237
Carrum,22.675006022633582,0,26.264906121196596,32.02270838879152,0.03798894030748696,0.024755491425830438,0,0.18174159882768806,0.26149462940524343,9.965751368302147,0.017008598844237957,32.544759905510595
Caulfield,30.070077525739585,0,0,21.549821340253793,0.058250375287736196,0,0,0.14228983620753385,0.22007553418806303,13.380225184511568,0.019535322692792966,9.545664709481038
Caulfield East,24.465469367662536,0,5.174482538305324,28.808249573622003,0.034913678399903024,0.029180260455416666,0,0.04713649853324369,0.12287904898901726,8.977986273997274,0.011648611600453865,10.178193391398723
Caulfield North,31.532102487500126,0,24.195654381824482,25.111092890545777,0.06697664533281493,0.015006740585450502,0,0.17059885095235325,0.25754810432118874,10.750192346611989,0.00496586745057008,8.230218153786057
Caulfield South,35.02540648583919,0,19.72099985793006,24.798826478392044,0.07920624733035303,0.008623090783572639,0,0.16472016293736227,0.25934168570482874,10.305314856118857,0.006792184653540804,10.458814344757707
Chadstone,20.89528430741419,0,40.060253347903746,24.394772342949814,0.05244487160106122,0.027457640987898716,0,0.15429214340859607,0.24031971858580575,12.763271451752365,0.006125062588249748,14.229556198514885
Chelsea,16.901068787790813,0,18.897413370579123,27.819531247614353,0.02919971667180721,0.023887443376170235,0,0.17245426951750817,0.233628482309893,9.993630491788947,0.008087052744407377,29.6153026739835
Chelsea Heights,17.29147668425628,0,21.280337114770205,28.711238772019726,0.039249167741088165,0.005692404514328488,0,0.09276815951985601,0.20766541627611795,16.531839542212143,0.0699556845008453,29.313291149302902
Cheltenham,20.580507883060772,33.31709204836688,29.801570548765305,23.249554803255894,0.03351649519965436,0.03736709431363118,7.368917838765715e-5,0.10896597992015855,0.20227869895229794,9.205182441881025,0.02235544034046622,18.66252896209552
Clarinda,14.442421706835763,7.909314925175257,13.683820116153209,13.707065022203821,0.020748781729413638,0.01227155583524167,0.021407907021000053,0.059801826767615134,0.12054498377541446,10.577132875931772,0.006314912422143968,19.046374768116998
Clayton,19.162860151727603,0,18.399082785746593,17.12448446318982,0.031743381020380886,0.002436155156200115,0,0.061700175556285916,0.1552450300073579,12.882959208391012,0.05936531827449097,18.69688380724813
